,sid,gid,order,variable,value
55368,52010050501,171,28,r_y,1
55369,52010050501,221,29,r_y,0
55370,52010050501,141,30,r_y,1
55371,52010050501,241,31,r_y,0
55372,52010050501,261,32,r_y,0
55373,52010050501,191,33,r_y,1
55374,52010050501,251,34,r_y,0
55375,52010050501,161,35,r_y,1
55376,52010050501,231,36,r_y,0
55377,52010050501,151,37,r_y,1
55378,52010050501,211,38,r_y,0
55379,52010050501,181,39,r_y,1
55380,52010050502,341,1,r_y,1
55381,52010050502,11,2,r_y,0
55382,52010050502,391,3,r_y,1
55383,52010050502,81,4,r_y,0
55384,52010050502,331,5,r_y,1
55385,52010050502,131,6,r_y,0
55386,52010050502,61,7,r_y,0
55387,52010050502,91,8,r_y,0
55388,52010050502,281,9,r_y,1
55389,52010050502,111,10,r_y,0
55390,52010050502,351,11,r_y,1
55391,52010050502,31,12,r_y,0
55392,52010050502,71,13,r_y,0
55393,52010050502,381,14,r_y,1
55394,52010050502,321,15,r_y,1
55395,52010050502,301,16,r_y,1
55396,52010050502,51,17,r_y,0
55397,52010050502,121,18,r_y,0
55398,52010050502,361,19,r_y,1
55399,52010050502,271,20,r_y,1
55400,52010050502,41,21,r_y,0
55401,52010050502,101,22,r_y,0
55402,52010050502,21,23,r_y,0
55403,52010050502,371,24,r_y,1
55404,52010050502,311,25,r_y,1
55405,52010050502,291,26,r_y,1
55406,52010050502,151,27,r_y,1
55407,52010050502,231,28,r_y,0
55408,52010050502,181,29,r_y,1
55409,52010050502,141,30,r_y,1
55410,52010050502,191,31,r_y,1
55411,52010050502,161,32,r_y,1
55412,52010050502,221,33,r_y,0
55413,52010050502,201,34,r_y,1
55414,52010050502,241,35,r_y,0
55415,52010050502,171,36,r_y,1
55416,52010050502,261,37,r_y,0
55417,52010050502,211,38,r_y,0
55418,52010050502,251,39,r_y,0
55419,52010050704,331,1,r_y,1
55420,52010050704,351,2,r_y,1
55421,52010050704,81,3,r_y,0
55422,52010050704,71,4,r_y,0
55423,52010050704,381,5,r_y,1
55424,52010050704,111,6,r_y,0
55425,52010050704,101,7,r_y,0
55426,52010050704,361,8,r_y,1
55427,52010050704,301,9,r_y,1
55428,52010050704,391,10,r_y,1
55429,52010050704,21,11,r_y,0
55430,52010050704,31,12,r_y,0
55431,52010050704,61,13,r_y,0
55432,52010050704,321,14,r_y,1
55433,52010050704,51,15,r_y,0
55434,52010050704,131,16,r_y,0
55435,52010050704,41,17,r_y,0
55436,52010050704,271,18,r_y,1
55437,52010050704,311,19,r_y,1
55438,52010050704,291,20,r_y,1
55439,52010050704,91,21,r_y,0
55440,52010050704,121,22,r_y,0
55441,52010050704,11,23,r_y,0
55442,52010050704,341,24,r_y,1
55443,52010050704,371,25,r_y,1
55444,52010050704,281,26,r_y,1
55445,52010050704,251,27,r_y,0
55446,52010050704,211,28,r_y,0
55447,52010050704,151,29,r_y,1
55448,52010050704,241,30,r_y,0
55449,52010050704,261,31,r_y,0
55450,52010050704,221,32,r_y,0
55451,52010050704,201,33,r_y,1
55452,52010050704,231,34,r_y,0
55453,52010050704,181,35,r_y,1
55454,52010050704,161,36,r_y,1
55455,52010050704,171,37,r_y,1
55456,52010050704,191,38,r_y,1
55457,52010050704,141,39,r_y,1
55458,52010050705,81,1,r_y,0
55459,52010050705,361,2,r_y,1
55460,52010050705,111,3,r_y,0
55461,52010050705,101,4,r_y,0
55462,52010050705,331,5,r_y,1
55463,52010050705,321,6,r_y,1
55464,52010050705,91,7,r_y,0
55465,52010050705,61,8,r_y,0
55466,52010050705,51,9,r_y,0
55467,52010050705,291,10,r_y,1
55468,52010050705,71,11,r_y,0
55469,52010050705,311,12,r_y,1
55470,52010050705,371,13,r_y,1
55471,52010050705,281,14,r_y,1
55472,52010050705,11,15,r_y,0
55473,52010050705,41,16,r_y,0
55474,52010050705,121,17,r_y,0
55475,52010050705,31,18,r_y,0
55476,52010050705,391,19,r_y,1
55477,52010050705,21,20,r_y,0
55478,52010050705,131,21,r_y,0
55479,52010050705,271,22,r_y,1
55480,52010050705,381,23,r_y,1
55481,52010050705,341,24,r_y,1
55482,52010050705,351,25,r_y,1
55483,52010050705,301,26,r_y,1
55484,52010050705,231,27,r_y,0
55485,52010050705,161,28,r_y,1
55486,52010050705,211,29,r_y,0
55487,52010050705,171,30,r_y,1
55488,52010050705,241,31,r_y,0
55489,52010050705,251,32,r_y,0
55490,52010050705,201,33,r_y,1
55491,52010050705,141,34,r_y,1
55492,52010050705,151,35,r_y,1
55493,52010050705,181,36,r_y,1
55494,52010050705,191,37,r_y,1
55495,52010050705,221,38,r_y,0
55496,52010050705,261,39,r_y,0
55497,52010050706,131,1,r_y,0
55498,52010050706,51,2,r_y,0
55499,52010050706,371,3,r_y,1
55500,52010050706,391,4,r_y,1
55501,52010050706,321,5,r_y,1
55502,52010050706,91,6,r_y,0
55503,52010050706,21,7,r_y,0
55504,52010050706,11,8,r_y,0
55505,52010050706,71,9,r_y,0
55506,52010050706,81,10,r_y,0
55507,52010050706,361,11,r_y,1
55508,52010050706,271,12,r_y,1
55509,52010050706,111,13,r_y,0
55510,52010050706,301,14,r_y,1
55511,52010050706,291,15,r_y,1
55512,52010050706,351,16,r_y,1
55513,52010050706,121,17,r_y,0
55514,52010050706,311,18,r_y,1
55515,52010050706,61,19,r_y,0
55516,52010050706,381,20,r_y,1
55517,52010050706,31,21,r_y,0
55518,52010050706,281,22,r_y,1
55519,52010050706,101,23,r_y,0
55520,52010050706,41,24,r_y,0
55521,52010050706,331,25,r_y,1
55522,52010050706,341,26,r_y,1
55523,52010050706,141,27,r_y,1
55524,52010050706,251,28,r_y,0
55525,52010050706,201,29,r_y,1
55526,52010050706,221,30,r_y,0
55527,52010050706,171,31,r_y,1
55528,52010050706,161,32,r_y,1
55529,52010050706,261,33,r_y,0
55530,52010050706,151,34,r_y,1
55531,52010050706,211,35,r_y,0
55532,52010050706,191,36,r_y,1
55533,52010050706,241,37,r_y,0
55534,52010050706,181,38,r_y,1
55535,52010050706,231,39,r_y,0
55536,52010051907,291,1,r_y,1
55537,52010051907,311,2,r_y,1
55538,52010051907,61,3,r_y,0
55539,52010051907,271,4,r_y,1
55540,52010051907,21,5,r_y,0
55541,52010051907,111,6,r_y,0
55542,52010051907,131,7,r_y,0
55543,52010051907,371,8,r_y,1
55544,52010051907,341,9,r_y,1
55545,52010051907,321,10,r_y,1
55546,52010051907,391,11,r_y,1
55547,52010051907,351,12,r_y,1
55548,52010051907,11,13,r_y,0
55549,52010051907,281,14,r_y,1
55550,52010051907,31,15,r_y,0
55551,52010051907,51,16,r_y,0
55552,52010051907,301,17,r_y,1
55553,52010051907,331,18,r_y,1
55554,52010051907,121,19,r_y,0
55555,52010051907,71,20,r_y,0
55556,52010051907,361,21,r_y,1
55557,52010051907,381,22,r_y,1
55558,52010051907,81,23,r_y,0
55559,52010051907,101,24,r_y,0
55560,52010051907,41,25,r_y,0
55561,52010051907,91,26,r_y,0
55562,52010051907,231,27,r_y,0
55563,52010051907,211,28,r_y,0
55564,52010051907,201,29,r_y,1
55565,52010051907,261,30,r_y,0
55566,52010051907,161,31,r_y,1
55567,52010051907,151,32,r_y,1
55568,52010051907,191,33,r_y,1
55569,52010051907,181,34,r_y,1
55570,52010051907,141,35,r_y,1
55571,52010051907,171,36,r_y,1
55572,52010051907,241,37,r_y,0
55573,52010051907,221,38,r_y,0
55574,52010051907,251,39,r_y,0
55575,62010050501,101,1,r_y,0
55576,62010050501,51,2,r_y,0
55577,62010050501,321,3,r_y,1
55578,62010050501,361,4,r_y,1
55579,62010050501,391,5,r_y,1
55580,62010050501,381,6,r_y,1
55581,62010050501,111,7,r_y,0
55582,62010050501,331,8,r_y,1
55583,62010050501,281,9,r_y,1
55584,62010050501,291,10,r_y,1
55585,62010050501,121,11,r_y,0
55586,62010050501,41,12,r_y,0
55587,62010050501,351,13,r_y,1
55588,62010050501,371,14,r_y,1
55589,62010050501,31,15,r_y,0
55590,62010050501,91,16,r_y,0
55591,62010050501,341,17,r_y,1
55592,62010050501,131,18,r_y,0
55593,62010050501,71,19,r_y,0
55594,62010050501,21,20,r_y,0
55595,62010050501,271,21,r_y,1
55596,62010050501,61,22,r_y,0
55597,62010050501,311,23,r_y,1
55598,62010050501,301,24,r_y,1
55599,62010050501,11,25,r_y,0
55600,62010050501,81,26,r_y,0
55601,62010050501,191,27,r_y,1
55602,62010050501,141,28,r_y,1
55603,62010050501,221,29,r_y,0
55604,62010050501,231,30,r_y,0
55605,62010050501,211,31,r_y,0
55606,62010050501,151,32,r_y,1
55607,62010050501,161,33,r_y,1
55608,62010050501,201,34,r_y,1
55609,62010050501,241,35,r_y,0
55610,62010050501,181,36,r_y,1
55611,62010050501,171,37,r_y,1
55612,62010050501,251,38,r_y,0
55613,62010050501,261,39,r_y,0
55614,62010050502,91,1,r_y,0
55615,62010050502,361,2,r_y,1
55616,62010050502,11,3,r_y,0
55617,62010050502,311,4,r_y,1
55618,62010050502,321,5,r_y,1
55619,62010050502,111,6,r_y,0
55620,62010050502,61,7,r_y,0
55621,62010050502,291,8,r_y,1
55622,62010050502,81,9,r_y,0
55623,62010050502,351,10,r_y,1
55624,62010050502,331,11,r_y,1
55625,62010050502,21,12,r_y,0
55626,62010050502,281,13,r_y,1
55627,62010050502,41,14,r_y,0
55628,62010050502,51,15,r_y,0
55629,62010050502,131,16,r_y,0
55630,62010050502,371,17,r_y,1
55631,62010050502,121,18,r_y,0
55632,62010050502,101,19,r_y,0
55633,62010050502,301,20,r_y,1
55634,62010050502,391,21,r_y,1
55635,62010050502,31,22,r_y,0
55636,62010050502,381,23,r_y,1
55637,62010050502,341,24,r_y,1
55638,62010050502,71,25,r_y,0
55639,62010050502,271,26,r_y,1
55640,62010050502,141,27,r_y,1
55641,62010050502,211,28,r_y,0
55642,62010050502,241,29,r_y,0
55643,62010050502,201,30,r_y,1
55644,62010050502,161,31,r_y,1
55645,62010050502,171,32,r_y,1
55646,62010050502,181,33,r_y,1
55647,62010050502,251,34,r_y,0
55648,62010050502,191,35,r_y,1
55649,62010050502,261,36,r_y,0
55650,62010050502,221,37,r_y,0
55651,62010050502,231,38,r_y,0
55652,62010050502,151,39,r_y,1
55653,62010050704,361,1,r_y,1
55654,62010050704,351,2,r_y,1
55655,62010050704,301,3,r_y,1
55656,62010050704,331,4,r_y,1
55657,62010050704,321,5,r_y,1
55658,62010050704,41,6,r_y,0
55659,62010050704,71,7,r_y,0
55660,62010050704,341,8,r_y,1
55661,62010050704,21,9,r_y,0
55662,62010050704,131,10,r_y,0
55663,62010050704,381,11,r_y,1
55664,62010050704,91,12,r_y,0
55665,62010050704,61,13,r_y,0
55666,62010050704,391,14,r_y,1
55667,62010050704,11,15,r_y,0
55668,62010050704,31,16,r_y,0
55669,62010050704,311,17,r_y,1
55670,62010050704,371,18,r_y,1
55671,62010050704,111,19,r_y,0
55672,62010050704,281,20,r_y,1
55673,62010050704,101,21,r_y,0
55674,62010050704,51,22,r_y,0
55675,62010050704,121,23,r_y,0
55676,62010050704,291,24,r_y,1
55677,62010050704,81,25,r_y,0
55678,62010050704,271,26,r_y,1
55679,62010050704,261,27,r_y,0
55680,62010050704,251,28,r_y,0
55681,62010050704,191,29,r_y,1
55682,62010050704,141,30,r_y,1
55683,62010050704,151,31,r_y,1
55684,62010050704,181,32,r_y,1
55685,62010050704,161,33,r_y,1
55686,62010050704,221,34,r_y,0
55687,62010050704,231,35,r_y,0
55688,62010050704,211,36,r_y,0
55689,62010050704,201,37,r_y,1
55690,62010050704,171,38,r_y,1
55691,62010050704,241,39,r_y,0
55692,62010050706,31,1,r_y,0
55693,62010050706,291,2,r_y,1
55694,62010050706,321,3,r_y,1
55695,62010050706,361,4,r_y,1
55696,62010050706,131,5,r_y,0
55697,62010050706,341,6,r_y,1
55698,62010050706,11,7,r_y,0
55699,62010050706,391,8,r_y,1
55700,62010050706,331,9,r_y,1
55701,62010050706,101,10,r_y,0
55702,62010050706,51,11,r_y,0
55703,62010050706,81,12,r_y,0
55704,62010050706,271,13,r_y,1
55705,62010050706,121,14,r_y,0
55706,62010050706,41,15,r_y,0
55707,62010050706,61,16,r_y,0
55708,62010050706,371,17,r_y,1
55709,62010050706,351,18,r_y,1
55710,62010050706,281,19,r_y,1
55711,62010050706,71,20,r_y,0
55712,62010050706,311,21,r_y,1
55713,62010050706,91,22,r_y,0
55714,62010050706,381,23,r_y,1
55715,62010050706,301,24,r_y,1
55716,62010050706,21,25,r_y,0
55717,62010050706,111,26,r_y,0
55718,62010050706,141,27,r_y,1
55719,62010050706,231,28,r_y,0
55720,62010050706,241,29,r_y,0
55721,62010050706,171,30,r_y,1
55722,62010050706,191,31,r_y,1
55723,62010050706,151,32,r_y,1
55724,62010050706,251,33,r_y,0
55725,62010050706,201,34,r_y,1
55726,62010050706,211,35,r_y,0
55727,62010050706,181,36,r_y,1
55728,62010050706,161,37,r_y,1
55729,62010050706,261,38,r_y,0
55730,62010050706,221,39,r_y,0
55731,62010051907,361,1,r_y,1
55732,62010051907,71,2,r_y,0
55733,62010051907,271,3,r_y,1
55734,62010051907,281,4,r_y,1
55735,62010051907,41,5,r_y,0
55736,62010051907,91,6,r_y,0
55737,62010051907,61,7,r_y,0
55738,62010051907,121,8,r_y,0
55739,62010051907,391,9,r_y,1
55740,62010051907,381,10,r_y,1
55741,62010051907,351,11,r_y,1
55742,62010051907,311,12,r_y,1
55743,62010051907,21,13,r_y,0
55744,62010051907,101,14,r_y,0
55745,62010051907,131,15,r_y,0
55746,62010051907,291,16,r_y,1
55747,62010051907,301,17,r_y,1
55748,62010051907,11,18,r_y,0
55749,62010051907,111,19,r_y,0
55750,62010051907,341,20,r_y,1
55751,62010051907,81,21,r_y,0
55752,62010051907,31,22,r_y,0
55753,62010051907,321,23,r_y,1
55754,62010051907,51,24,r_y,0
55755,62010051907,371,25,r_y,1
55756,62010051907,331,26,r_y,1
55757,62010051907,201,27,r_y,1
55758,62010051907,241,28,r_y,0
55759,62010051907,211,29,r_y,0
55760,62010051907,191,30,r_y,1
55761,62010051907,171,31,r_y,1
55762,62010051907,161,32,r_y,1
55763,62010051907,151,33,r_y,1
55764,62010051907,261,34,r_y,0
55765,62010051907,221,35,r_y,0
55766,62010051907,251,36,r_y,0
55767,62010051907,141,37,r_y,1
55768,62010051907,181,38,r_y,1
55769,62010051907,231,39,r_y,0
55770,72010050502,111,1,r_y,0
55771,72010050502,131,2,r_y,0
55772,72010050502,31,3,r_y,0
55773,72010050502,61,4,r_y,0
55774,72010050502,81,5,r_y,0
55775,72010050502,71,6,r_y,0
55776,72010050502,121,7,r_y,0
55777,72010050502,101,8,r_y,0
55778,72010050502,321,9,r_y,1
55779,72010050502,301,10,r_y,1
55780,72010050502,351,11,r_y,1
55781,72010050502,21,12,r_y,0
55782,72010050502,391,13,r_y,1
55783,72010050502,51,14,r_y,0
55784,72010050502,331,15,r_y,1
55785,72010050502,371,16,r_y,1
55786,72010050502,291,17,r_y,1
55787,72010050502,381,18,r_y,1
55788,72010050502,91,19,r_y,0
55789,72010050502,341,20,r_y,1
55790,72010050502,361,21,r_y,1
55791,72010050502,281,22,r_y,1
55792,72010050502,11,23,r_y,0
55793,72010050502,41,24,r_y,0
55794,72010050502,311,25,r_y,1
55795,72010050502,271,26,r_y,1
55796,72010050502,151,27,r_y,1
55797,72010050502,251,28,r_y,0
55798,72010050502,181,29,r_y,1
55799,72010050502,201,30,r_y,1
55800,72010050502,241,31,r_y,0
55801,72010050502,191,32,r_y,1
55802,72010050502,141,33,r_y,1
55803,72010050502,161,34,r_y,1
55804,72010050502,261,35,r_y,0
55805,72010050502,211,36,r_y,0
55806,72010050502,171,37,r_y,1
55807,72010050502,221,38,r_y,0
55808,72010050502,231,39,r_y,0
55809,72010050603,21,1,r_y,0
55810,72010050603,71,2,r_y,0
55811,72010050603,301,3,r_y,1
55812,72010050603,271,4,r_y,1
55813,72010050603,351,5,r_y,1
55814,72010050603,381,6,r_y,1
55815,72010050603,11,7,r_y,0
55816,72010050603,81,8,r_y,0
55817,72010050603,111,9,r_y,0
55818,72010050603,31,10,r_y,0
55819,72010050603,311,11,r_y,1
55820,72010050603,341,12,r_y,1
55821,72010050603,121,13,r_y,0
55822,72010050603,51,14,r_y,0
55823,72010050603,321,15,r_y,1
55824,72010050603,281,16,r_y,1
55825,72010050603,391,17,r_y,1
55826,72010050603,371,18,r_y,1
55827,72010050603,41,19,r_y,0
55828,72010050603,331,20,r_y,1
55829,72010050603,291,21,r_y,1
55830,72010050603,61,22,r_y,0
55831,72010050603,101,23,r_y,0
55832,72010050603,91,24,r_y,0
55833,72010050603,131,25,r_y,0
55834,72010050603,361,26,r_y,1
55835,72010050603,171,27,r_y,1
55836,72010050603,211,28,r_y,0
55837,72010050603,161,29,r_y,1
55838,72010050603,191,30,r_y,1
55839,72010050603,201,31,r_y,1
55840,72010050603,261,32,r_y,0
55841,72010050603,151,33,r_y,1
55842,72010050603,141,34,r_y,1
55843,72010050603,231,35,r_y,0
55844,72010050603,241,36,r_y,0
55845,72010050603,181,37,r_y,1
55846,72010050603,251,38,r_y,0
55847,72010050603,221,39,r_y,0
55848,72010050704,101,1,r_y,0
55849,72010050704,81,2,r_y,0
55850,72010050704,111,3,r_y,0
55851,72010050704,51,4,r_y,0
55852,72010050704,41,5,r_y,0
55853,72010050704,21,6,r_y,0
55854,72010050704,331,7,r_y,1
55855,72010050704,61,8,r_y,0
55856,72010050704,31,9,r_y,0
55857,72010050704,341,10,r_y,1
55858,72010050704,11,11,r_y,0
55859,72010050704,281,12,r_y,1
55860,72010050704,271,13,r_y,1
55861,72010050704,121,14,r_y,0
55862,72010050704,371,15,r_y,1
55863,72010050704,291,16,r_y,1
55864,72010050704,71,17,r_y,0
55865,72010050704,301,18,r_y,1
55866,72010050704,351,19,r_y,1
55867,72010050704,321,20,r_y,1
55868,72010050704,361,21,r_y,1
55869,72010050704,131,22,r_y,0
55870,72010050704,91,23,r_y,0
55871,72010050704,391,24,r_y,1
55872,72010050704,311,25,r_y,1
55873,72010050704,381,26,r_y,1
55874,72010050704,201,27,r_y,1
55875,72010050704,181,28,r_y,1
55876,72010050704,171,29,r_y,1
55877,72010050704,151,30,r_y,1
55878,72010050704,141,31,r_y,1
55879,72010050704,261,32,r_y,0
55880,72010050704,161,33,r_y,1
55881,72010050704,231,34,r_y,0
55882,72010050704,251,35,r_y,0
55883,72010050704,211,36,r_y,0
55884,72010050704,191,37,r_y,1
55885,72010050704,221,38,r_y,0
55886,72010050704,241,39,r_y,0
55887,72010050705,101,1,r_y,0
55888,72010050705,41,2,r_y,0
55889,72010050705,321,3,r_y,1
55890,72010050705,61,4,r_y,0
55891,72010050705,291,5,r_y,1
55892,72010050705,301,6,r_y,1
55893,72010050705,351,7,r_y,1
55894,72010050705,131,8,r_y,0
55895,72010050705,21,9,r_y,0
55896,72010050705,11,10,r_y,0
55897,72010050705,81,11,r_y,0
55898,72010050705,341,12,r_y,1
55899,72010050705,331,13,r_y,1
55900,72010050705,281,14,r_y,1
55901,72010050705,311,15,r_y,1
55902,72010050705,371,16,r_y,1
55903,72010050705,381,17,r_y,1
55904,72010050705,391,18,r_y,1
55905,72010050705,121,19,r_y,0
55906,72010050705,71,20,r_y,0
55907,72010050705,361,21,r_y,1
55908,72010050705,51,22,r_y,0
55909,72010050705,91,23,r_y,0
55910,72010050705,111,24,r_y,0
55911,72010050705,271,25,r_y,1
55912,72010050705,31,26,r_y,0
55913,72010050705,221,27,r_y,0
55914,72010050705,241,28,r_y,0
55915,72010050705,181,29,r_y,1
55916,72010050705,261,30,r_y,0
55917,72010050705,141,31,r_y,1
55918,72010050705,201,32,r_y,1
55919,72010050705,251,33,r_y,0
55920,72010050705,231,34,r_y,0
55921,72010050705,191,35,r_y,1
55922,72010050705,161,36,r_y,1
55923,72010050705,211,37,r_y,0
55924,72010050705,171,38,r_y,1
55925,72010050705,151,39,r_y,1
55926,72010050706,391,1,r_y,1
55927,72010050706,101,2,r_y,0
55928,72010050706,51,3,r_y,0
55929,72010050706,321,4,r_y,1
55930,72010050706,361,5,r_y,1
55931,72010050706,11,6,r_y,0
55932,72010050706,41,7,r_y,0
55933,72010050706,21,8,r_y,0
55934,72010050706,81,9,r_y,0
55935,72010050706,371,10,r_y,1
55936,72010050706,131,11,r_y,0
55937,72010050706,291,12,r_y,1
55938,72010050706,311,13,r_y,1
55939,72010050706,301,14,r_y,1
55940,72010050706,331,15,r_y,1
55941,72010050706,71,16,r_y,0
55942,72010050706,91,17,r_y,0
55943,72010050706,351,18,r_y,1
55944,72010050706,121,19,r_y,0
55945,72010050706,31,20,r_y,0
55946,72010050706,111,21,r_y,0
55947,72010050706,281,22,r_y,1
55948,72010050706,341,23,r_y,1
55949,72010050706,271,24,r_y,1
55950,72010050706,381,25,r_y,1
55951,72010050706,61,26,r_y,0
55952,72010050706,141,27,r_y,1
55953,72010050706,201,28,r_y,1
55954,72010050706,231,29,r_y,0
55955,72010050706,191,30,r_y,1
55956,72010050706,211,31,r_y,0
55957,72010050706,161,32,r_y,1
55958,72010050706,241,33,r_y,0
55959,72010050706,251,34,r_y,0
55960,72010050706,261,35,r_y,0
55961,72010050706,221,36,r_y,0
55962,72010050706,171,37,r_y,1
55963,72010050706,181,38,r_y,1
55964,72010050706,151,39,r_y,1
55965,72010051907,311,1,r_y,1
55966,72010051907,301,2,r_y,1
55967,72010051907,21,3,r_y,0
55968,72010051907,91,4,r_y,0
55969,72010051907,341,5,r_y,1
55970,72010051907,361,6,r_y,1
55971,72010051907,351,7,r_y,1
55972,72010051907,51,8,r_y,0
55973,72010051907,71,9,r_y,0
55974,72010051907,81,10,r_y,0
55975,72010051907,271,11,r_y,1
55976,72010051907,41,12,r_y,0
55977,72010051907,131,13,r_y,0
55978,72010051907,31,14,r_y,0
55979,72010051907,381,15,r_y,1
55980,72010051907,391,16,r_y,1
55981,72010051907,281,17,r_y,1
55982,72010051907,291,18,r_y,1
55983,72010051907,11,19,r_y,0
55984,72010051907,111,20,r_y,0
55985,72010051907,321,21,r_y,1
55986,72010051907,121,22,r_y,0
55987,72010051907,331,23,r_y,1
55988,72010051907,101,24,r_y,0
55989,72010051907,371,25,r_y,1
55990,72010051907,61,26,r_y,0
55991,72010051907,161,27,r_y,1
55992,72010051907,181,28,r_y,1
55993,72010051907,211,29,r_y,0
55994,72010051907,251,30,r_y,0
55995,72010051907,241,31,r_y,0
55996,72010051907,201,32,r_y,1
55997,72010051907,191,33,r_y,1
55998,72010051907,261,34,r_y,0
55999,72010051907,141,35,r_y,1
56000,72010051907,151,36,r_y,1
56001,72010051907,221,37,r_y,0
56002,72010051907,171,38,r_y,1
56003,72010051907,231,39,r_y,0
56004,82010050501,81,1,r_y,0
56005,82010050501,281,2,r_y,1
56006,82010050501,311,3,r_y,1
56007,82010050501,301,4,r_y,1
56008,82010050501,91,5,r_y,0
56009,82010050501,101,6,r_y,0
56010,82010050501,371,7,r_y,1
56011,82010050501,351,8,r_y,1
56012,82010050501,41,9,r_y,0
56013,82010050501,51,10,r_y,0
56014,82010050501,291,11,r_y,1
56015,82010050501,61,12,r_y,0
56016,82010050501,71,13,r_y,0
56017,82010050501,391,14,r_y,1
56018,82010050501,11,15,r_y,0
56019,82010050501,341,16,r_y,1
56020,82010050501,271,17,r_y,1
56021,82010050501,331,18,r_y,1
56022,82010050501,381,19,r_y,1
56023,82010050501,361,20,r_y,1
56024,82010050501,111,21,r_y,0
56025,82010050501,121,22,r_y,0
56026,82010050501,321,23,r_y,1
56027,82010050501,31,24,r_y,0
56028,82010050501,131,25,r_y,0
56029,82010050501,21,26,r_y,0
56030,82010050501,161,27,r_y,1
56031,82010050501,241,28,r_y,0
56032,82010050501,201,29,r_y,1
56033,82010050501,181,30,r_y,1
56034,82010050501,171,31,r_y,1
56035,82010050501,221,32,r_y,0
56036,82010050501,261,33,r_y,0
56037,82010050501,191,34,r_y,1
56038,82010050501,141,35,r_y,1
56039,82010050501,251,36,r_y,0
56040,82010050501,151,37,r_y,1
56041,82010050501,211,38,r_y,0
56042,82010050501,231,39,r_y,0
56043,82010050502,371,1,r_y,1
56044,82010050502,391,2,r_y,1
56045,82010050502,381,3,r_y,1
56046,82010050502,101,4,r_y,0
56047,82010050502,121,5,r_y,0
56048,82010050502,331,6,r_y,1
56049,82010050502,51,7,r_y,0
56050,82010050502,361,8,r_y,1
56051,82010050502,31,9,r_y,0
56052,82010050502,301,10,r_y,1
56053,82010050502,271,11,r_y,1
56054,82010050502,281,12,r_y,1
56055,82010050502,81,13,r_y,0
56056,82010050502,321,14,r_y,1
56057,82010050502,41,15,r_y,0
56058,82010050502,351,16,r_y,1
56059,82010050502,291,17,r_y,1
56060,82010050502,311,18,r_y,1
56061,82010050502,341,19,r_y,1
56062,82010050502,61,20,r_y,0
56063,82010050502,11,21,r_y,0
56064,82010050502,111,22,r_y,0
